SelectedPixelDifference,NormalizedActivity,Rat,Condition,Date,RelativeDay
3302990.775,0.734794470482156,Canute,1000Lux1,15-Dec-2023 06:26:02,2.29686921296296
2354404.97,0.417210319643278,Canute,1000Lux1,15-Dec-2023 06:31:02,2.30034143518519
30817.005,-0.360721109305276,Canute,1000Lux1,15-Dec-2023 06:36:02,2.30381365740741
34832.83,-0.359376621156898,Canute,1000Lux1,15-Dec-2023 06:41:02,2.30728587962963
25734.26,-0.362422799596494,Canute,1000Lux1,15-Dec-2023 06:46:02,2.31075810185185
23381.205,-0.363210596514931,Canute,1000Lux1,15-Dec-2023 06:51:02,2.31423032407407
62179.285,-0.35022109653925,Canute,1000Lux1,15-Dec-2023 06:56:02,2.31770254629629
179279.62,-0.311016197775323,Canute,1000Lux1,15-Dec-2023 07:01:02,2.32117476851852
75296.762295082,-0.345829398006604,Canute,1000Lux1,15-Dec-2023 07:06:02,2.32462109137827
0,-0.371038565367485,Canute,1000Lux1,15-Dec-2023 07:11:02,2.32668705587855
243134.796777737,-0.289637644578837,Canute,1000Lux1,15-Dec-2023 08:11:02,2.36994163377951
70747.88,-0.347352352401805,Canute,1000Lux1,15-Dec-2023 08:16:02,2.37325810185185
1248094.78,0.0468204398837455,Canute,1000Lux1,15-Dec-2023 08:21:02,2.37673032407407
2989248.04,0.629754188884391,Canute,1000Lux1,15-Dec-2023 08:26:02,2.38020254629629
3239817.16,0.713644102461209,Canute,1000Lux1,15-Dec-2023 08:31:02,2.38367476851852
394037.985,-0.239115635248909,Canute,1000Lux1,15-Dec-2023 08:36:02,2.38714699074074
108548.655,-0.334696747641383,Canute,1000Lux1,15-Dec-2023 08:41:02,2.39061921296297
3562402.36,0.821644819186239,Canute,1000Lux1,15-Dec-2023 08:46:02,2.39409143518519
3959697.885,0.954658365535071,Canute,1000Lux1,15-Dec-2023 08:51:02,2.39756365740741
1512621.835,0.135383435127053,Canute,1000Lux1,15-Dec-2023 08:56:02,2.40103587962963
160665.895,-0.317248026268765,Canute,1000Lux1,15-Dec-2023 09:01:02,2.40450810185185
461379.798816568,-0.216569764707567,Canute,1000Lux1,15-Dec-2023 09:06:02,2.40722222222222
1782072.88732394,0.225594972337377,Canute,1000Lux1,15-Dec-2023 10:06:02,2.45134210354721
5343927.135,1.41809485025833,Canute,1000Lux1,15-Dec-2023 10:11:02,2.45311922067902
2662411.055,0.520329985194179,Canute,1000Lux1,15-Dec-2023 10:16:02,2.45659143518519
83284.445,-0.343155141850081,Canute,1000Lux1,15-Dec-2023 10:21:02,2.46006365740741
98804.595,-0.337959034515709,Canute,1000Lux1,15-Dec-2023 10:26:02,2.46353587962963
139402.975,-0.324366798610667,Canute,1000Lux1,15-Dec-2023 10:31:02,2.46700810185185
2136055.44,0.344107444072502,Canute,1000Lux1,15-Dec-2023 10:36:02,2.47048032407407
4563789.57,1.15690674812557,Canute,1000Lux1,15-Dec-2023 10:41:02,2.47395254629629
768492.735,-0.113749123142675,Canute,1000Lux1,15-Dec-2023 10:46:02,2.47742476851852
232119.955,-0.293325386008414,Canute,1000Lux1,15-Dec-2023 10:51:02,2.48089699074074
269450.51,-0.280827209725859,Canute,1000Lux1,15-Dec-2023 10:56:02,2.48436921296297
222205.47,-0.296644730745741,Canute,1000Lux1,15-Dec-2023 11:01:02,2.48784143518519
63882.9127358491,-0.349650726241715,Canute,1000Lux1,15-Dec-2023 11:06:02,2.49129819541155
1374820.515,0.0892478984512997,Canute,1000Lux1,15-Dec-2023 11:11:02,2.49478588734568
3934978.27,0.946382300367894,Canute,1000Lux1,15-Dec-2023 11:16:02,2.49825810185185
4581105.62436029,1.16270411974014,Canute,1000Lux1,15-Dec-2023 11:21:02,2.50171379222108
1210210.365,0.0341368326608829,Canute,1000Lux1,15-Dec-2023 11:26:02,2.50520254629629
4512303.03,1.13966918353273,Canute,1000Lux1,15-Dec-2023 11:31:02,2.50867476851852
489535.485,-0.20714331151723,Canute,1000Lux1,15-Dec-2023 11:36:02,2.51214699074074
1332074.015,0.0749364773523575,Canute,1000Lux1,15-Dec-2023 11:41:02,2.51561921296297
362076.37,-0.249816303871306,Canute,1000Lux1,15-Dec-2023 11:46:02,2.51909143518519
1369868.755,0.0875900616098999,Canute,1000Lux1,15-Dec-2023 11:51:02,2.52256365740741
2505621.585,0.467837263473103,Canute,1000Lux1,15-Dec-2023 11:56:02,2.52603587962963
3045960.89,0.648741508970741,Canute,1000Lux1,15-Dec-2023 12:01:02,2.52950810185185
1181280.75783092,0.024451272663604,Canute,1000Lux1,15-Dec-2023 12:06:02,2.53296735635517
266699.995,-0.281748075256463,Canute,1000Lux1,15-Dec-2023 12:11:02,2.53645254629629
1839348.62828835,0.24477074690829,Canute,1000Lux1,15-Dec-2023 12:16:02,2.53990745881259
5586806.645,1.49941030167342,Canute,1000Lux1,15-Dec-2023 12:21:02,2.54339699074074
624018.66,-0.162118681473887,Canute,1000Lux1,15-Dec-2023 12:26:02,2.54686921296297
3814445.21,0.906028133874635,Canute,1000Lux1,15-Dec-2023 12:31:02,2.55034143518519
2034489.45,0.310103405093382,Canute,1000Lux1,15-Dec-2023 12:36:02,2.55381365740741
2749678.005,0.549546741407444,Canute,1000Lux1,15-Dec-2023 12:41:02,2.55728587962963
4808712.395,1.23890629628314,Canute,1000Lux1,15-Dec-2023 12:46:02,2.56075810185185
2498564.97,0.465474726451402,Canute,1000Lux1,15-Dec-2023 12:51:02,2.56423032407407
1196640.285,0.0295936038766238,Canute,1000Lux1,15-Dec-2023 12:56:02,2.56770254629629
4597194.74,1.16809071534514,Canute,1000Lux1,15-Dec-2023 13:01:02,2.57117476851852
2198999.02525253,0.365180798710334,Canute,1000Lux1,15-Dec-2023 13:06:02,2.57463645326724
286868.110658771,-0.27499584066498,Canute,1000Lux1,15-Dec-2023 13:11:02,2.57799825060998
212152.869507324,-0.300010316203968,Canute,1000Lux1,15-Dec-2023 14:06:02,2.61761523215959
72736.965,-0.346686411727444,Canute,1000Lux1,15-Dec-2023 14:11:02,2.61978587962963
112591.765,-0.333343124543367,Canute,1000Lux1,15-Dec-2023 14:16:02,2.62325810185185
92881.455,-0.339942086947323,Canute,1000Lux1,15-Dec-2023 14:21:02,2.62673032407407
26515.07,-0.362161386364808,Canute,1000Lux1,15-Dec-2023 14:26:02,2.63020254629629
157059.09,-0.31845557554594,Canute,1000Lux1,15-Dec-2023 14:31:02,2.63367476851852
573113.86,-0.179161480972266,Canute,1000Lux1,15-Dec-2023 14:36:02,2.63714699074074
2999129.12,0.633062349711414,Canute,1000Lux1,15-Dec-2023 14:41:02,2.64061921296297
121299.675,-0.330427738092975,Canute,1000Lux1,15-Dec-2023 14:46:02,2.64409143518519
1057451.765,-0.0170063638835098,Canute,1000Lux1,15-Dec-2023 14:51:02,2.64756365740741
3608989.925,0.83724221922342,Canute,1000Lux1,15-Dec-2023 14:56:02,2.65103587962963
2934015.975,0.611262631905945,Canute,1000Lux1,15-Dec-2023 15:01:02,2.65450810185185
316735.02016129,-0.26499647419487,Canute,1000Lux1,15-Dec-2023 15:06:02,2.65797519041219
39531.9103379057,-0.35780338083328,Canute,1000Lux1,15-Dec-2023 15:11:02,2.66144618229805
3446719.65940055,0.782914540867741,Canute,1000Lux1,15-Dec-2023 16:06:02,2.70074595485586
2553661.885,0.483921035548466,Canute,1000Lux1,15-Dec-2023 16:11:02,2.70311921296297
1860464.275,0.251840212522245,Canute,1000Lux1,15-Dec-2023 16:16:02,2.70659143518519
785390.14,-0.108091914285005,Canute,1000Lux1,15-Dec-2023 16:21:02,2.71006365740741
1296147.15,0.0629082529648673,Canute,1000Lux1,15-Dec-2023 16:26:02,2.71353587962963
308621.57,-0.267712836980677,Canute,1000Lux1,15-Dec-2023 16:31:02,2.71700810185185
136230.435,-0.32542895705389,Canute,1000Lux1,15-Dec-2023 16:36:02,2.72048032407407
536840.875,-0.191305585468554,Canute,1000Lux1,15-Dec-2023 16:41:02,2.72395254629629
3518938.885,0.807093356653672,Canute,1000Lux1,15-Dec-2023 16:46:02,2.72742476851852
5624104.3220339,1.5118974704953,Canute,1000Lux1,15-Dec-2023 16:51:02,2.73032176618293
2389813.45397325,0.429064991361811,Canute,1000Lux1,15-Dec-2023 17:06:02,2.74231424111956
1983215.41,0.292936984968132,Canute,1000Lux1,15-Dec-2023 17:11:02,2.74478587962963
1047717.055,-0.0202655204012619,Canute,1000Lux1,15-Dec-2023 17:16:02,2.74825810185185
424286.425,-0.228988533324165,Canute,1000Lux1,15-Dec-2023 17:21:02,2.75173032407407
803812.785,-0.101924058896814,Canute,1000Lux1,15-Dec-2023 17:26:02,2.75520254629629
1877925.4,0.257686153423518,Canute,1000Lux1,15-Dec-2023 17:31:02,2.75867476851852
463376.345500849,-0.215901325880004,Canute,1000Lux1,15-Dec-2023 17:36:02,2.76109260045274
292359.888965996,-0.273157207047333,Canute,1000Lux1,15-Dec-2023 18:06:02,2.78388268820521
2610901.82,0.503084822372208,Canute,1000Lux1,15-Dec-2023 18:11:02,2.78645254629629
3001186.375,0.633751113530976,Canute,1000Lux1,15-Dec-2023 18:16:02,2.78992476851852
662609.34,-0.149198618498567,Canute,1000Lux1,15-Dec-2023 18:21:02,2.79339699074074
49973.88,-0.354307435552693,Canute,1000Lux1,15-Dec-2023 18:26:02,2.79686921296296
82397.555,-0.343452070399985,Canute,1000Lux1,15-Dec-2023 18:31:02,2.80034143518519
149583.64601164,-0.32095833546357,Canute,1000Lux1,15-Dec-2023 18:36:02,2.80382238452078
7149.605,-0.36864489552677,Canute,1000Lux1,15-Dec-2023 18:41:02,2.80728587962963
1221554.465,0.0379348089183195,Canute,1000Lux1,15-Dec-2023 18:46:02,2.81075810185185
383883.8,-0.242515230945669,Canute,1000Lux1,15-Dec-2023 18:51:02,2.81423032407408
10012.915,-0.367686266512774,Canute,1000Lux1,15-Dec-2023 18:56:02,2.81770254629629
106622.922945205,-0.33534147790842,Canute,1000Lux1,15-Dec-2023 19:01:02,2.82113918616819
123490.365566038,-0.329694300380225,Canute,1000Lux1,15-Dec-2023 19:06:02,2.82464859738445
19968.2,-0.364353262037671,Canute,1000Lux1,15-Dec-2023 19:11:02,2.82811921296296
19201.585,-0.364609922818922,Canute,1000Lux1,15-Dec-2023 19:16:02,2.83159143518519
253848.845,-0.286050608077996,Canute,1000Lux1,15-Dec-2023 19:21:02,2.83506365740741
304259.115,-0.269173375984576,Canute,1000Lux1,15-Dec-2023 19:26:02,2.83853587962963
1738.93,-0.370456375960362,Canute,1000Lux1,15-Dec-2023 19:31:02,2.84200810185185
1215.33,-0.370631675928486,Canute,1000Lux1,15-Dec-2023 19:36:02,2.84548032407408
10229.07,-0.367613898360348,Canute,1000Lux1,15-Dec-2023 19:41:02,2.8489525462963
49258.095,-0.354547078577299,Canute,1000Lux1,15-Dec-2023 19:46:02,2.85242476851852
6839.695,-0.368748652618293,Canute,1000Lux1,15-Dec-2023 19:51:02,2.85589699074074
1570265.69,0.154682453354776,Canute,1000Lux1,15-Dec-2023 19:56:02,2.85936921296296
2522854.4,0.473606766758405,Canute,1000Lux1,15-Dec-2023 20:01:02,2.86284143518519
448778.120794078,-0.22078877493608,Canute,1000Lux1,15-Dec-2023 20:06:02,2.86631698709561
132857.55,-0.32655819050115,Canute,1000Lux1,15-Dec-2023 20:11:02,2.86978587962963
548028.745,-0.187559914623685,Canute,1000Lux1,15-Dec-2023 20:16:02,2.87325810185185
75493.515,-0.34576352569396,Canute,1000Lux1,15-Dec-2023 20:21:02,2.87673032407407
691126.755,-0.139651059406751,Canute,1000Lux1,15-Dec-2023 20:26:02,2.8802025462963
107517.86,-0.335041855224734,Canute,1000Lux1,15-Dec-2023 20:31:02,2.88367476851852
32884.9571917808,-0.360028764092708,Canute,1000Lux1,15-Dec-2023 20:36:02,2.88715231402207
102771.97,-0.336630767305939,Canute,1000Lux1,15-Dec-2023 20:41:02,2.89061921296296
822.63,-0.370763150904579,Canute,1000Lux1,15-Dec-2023 20:46:02,2.89409143518519
1609672.2,0.16787565417004,Canute,1000Lux1,15-Dec-2023 20:51:02,2.89756365740741
3059951.635,0.653425575343027,Canute,1000Lux1,15-Dec-2023 20:56:02,2.90103587962963
967744.205751455,-0.0470402299582583,Canute,1000Lux1,15-Dec-2023 21:01:02,2.90448942127252
226395.592305096,-0.295241888296317,Canute,1000Lux1,15-Dec-2023 21:06:02,2.90798726734666
237429.82,-0.291547656510244,Canute,1000Lux1,15-Dec-2023 21:11:02,2.9114525462963
223609.84,-0.29617455118838,Canute,1000Lux1,15-Dec-2023 21:16:02,2.91492476851852
93433.7,-0.339757196704969,Canute,1000Lux1,15-Dec-2023 21:21:02,2.91839699074074
156582.665,-0.31861508144226,Canute,1000Lux1,15-Dec-2023 21:26:02,2.92186921296297
1454183.145,0.115818308132784,Canute,1000Lux1,15-Dec-2023 21:31:02,2.92534143518519
771284.22,-0.112814540958721,Canute,1000Lux1,15-Dec-2023 21:36:02,2.92881365740741
807124.81,-0.100815201225069,Canute,1000Lux1,15-Dec-2023 21:41:02,2.93228587962963
270908.345,-0.280339130220455,Canute,1000Lux1,15-Dec-2023 21:46:02,2.93575810185185
1359585.115,0.0841471247034883,Canute,1000Lux1,15-Dec-2023 21:51:02,2.93923032407407
3053562.525,0.651286517322898,Canute,1000Lux1,15-Dec-2023 21:56:02,2.94270254629629
2892996.165,0.597529302292793,Canute,1000Lux1,15-Dec-2023 22:01:02,2.94617476851852
2686005.01517195,0.528229183945244,Canute,1000Lux1,15-Dec-2023 22:06:02,2.94965559520242
2354211.255,0.417145464346629,Canute,1000Lux1,15-Dec-2023 22:11:02,2.95311921296297
931011.375,-0.059338289659994,Canute,1000Lux1,15-Dec-2023 22:16:02,2.95659143518519
358274.915,-0.251089021480787,Canute,1000Lux1,15-Dec-2023 22:21:02,2.96006365740741
2511414.26072845,0.46977663679348,Canute,1000Lux1,15-Dec-2023 22:26:02,2.96340451827143
93383.5267275098,-0.33977399459089,Canute,1000Lux1,15-Dec-2023 23:06:02,2.99171817406281
124627.85,-0.329313473441694,Canute,1000Lux1,15-Dec-2023 23:11:02,2.99478587962963
31740.19,-0.36041202928031,Canute,1000Lux1,15-Dec-2023 23:16:02,2.99825810185185
67755.54,-0.348354180336518,Canute,1000Lux1,15-Dec-2023 23:21:02,3.00173032407407
1660149.025,0.184775168710707,Canute,1000Lux1,15-Dec-2023 23:26:02,3.00520254629629
3361963.18,0.754538283921207,Canute,1000Lux1,15-Dec-2023 23:31:02,3.00867476851852
102681.785,-0.336660961017981,Canute,1000Lux1,15-Dec-2023 23:36:02,3.01214699074074
70390.03,-0.347472159685214,Canute,1000Lux1,15-Dec-2023 23:41:02,3.01561921296296
207776.465,-0.301475525467969,Canute,1000Lux1,15-Dec-2023 23:46:02,3.01909143518519
115256.005,-0.332451143666602,Canute,1000Lux1,15-Dec-2023 23:51:02,3.02256365740741
54958.195,-0.352638699378859,Canute,1000Lux1,15-Dec-2023 23:56:02,3.02603587962963
92451.1,-0.340086168723071,Canute,1000Lux1,16-Dec-2023 00:01:02,3.02950810185185
157221.151515152,-0.318401317756711,Canute,1000Lux1,16-Dec-2023 00:06:02,3.03299189035416
52514.19,-0.353456946129422,Canute,1000Lux1,16-Dec-2023 00:11:02,3.0364525462963
1385846.35758197,0.0929393229225706,Canute,1000Lux1,16-Dec-2023 00:16:02,3.0399176137801
54880.505,-0.352664709796208,Canute,1000Lux1,16-Dec-2023 00:21:02,3.04339699074074
88957.855,-0.34125569839677,Canute,1000Lux1,16-Dec-2023 00:26:02,3.04686921296296
23104.36,-0.363303283527298,Canute,1000Lux1,16-Dec-2023 00:31:02,3.05034143518519
38379.37,-0.358189248450729,Canute,1000Lux1,16-Dec-2023 00:36:02,3.05381365740741
693307.515,-0.13892094642263,Canute,1000Lux1,16-Dec-2023 00:41:02,3.05728587962963
4121850.94,1.00894680207572,Canute,1000Lux1,16-Dec-2023 00:46:02,3.06075810185185
3309705.775,0.73704263565777,Canute,1000Lux1,16-Dec-2023 00:51:02,3.06423032407408
2497380.495,0.465078167189096,Canute,1000Lux1,16-Dec-2023 00:56:02,3.0677025462963
121777.46,-0.330267776872062,Canute,1000Lux1,16-Dec-2023 01:01:02,3.07117476851852
94540.1519756839,-0.339386759355718,Canute,1000Lux1,16-Dec-2023 01:06:02,3.07466468410322
2995029.995,0.631689972931744,Canute,1000Lux1,16-Dec-2023 01:11:02,3.07811921296296
56132.64,-0.352245498135423,Canute,1000Lux1,16-Dec-2023 01:16:02,3.08159143518519
62538.07,-0.350100976220183,Canute,1000Lux1,16-Dec-2023 01:21:02,3.08506365740741
46857.4940089011,-0.355350793774429,Canute,1000Lux1,16-Dec-2023 01:26:02,3.08857184009155
110613.05,-0.33400559336771,Canute,1000Lux1,16-Dec-2023 01:31:02,3.09200810185185
5411.865,-0.369226686524875,Canute,1000Lux1,16-Dec-2023 01:36:02,3.09548032407407
52665.49,-0.353406291268503,Canute,1000Lux1,16-Dec-2023 01:41:02,3.0989525462963
27464.095,-0.361843655172583,Canute,1000Lux1,16-Dec-2023 01:46:02,3.10242476851852
65628.245,-0.349066393372595,Canute,1000Lux1,16-Dec-2023 01:51:02,3.10589699074074
69132.71,-0.347893107271008,Canute,1000Lux1,16-Dec-2023 01:56:02,3.10936921296296
160534.57,-0.317291993549731,Canute,1000Lux1,16-Dec-2023 02:01:02,3.11284143518518
173057.679474216,-0.313099287874327,Canute,1000Lux1,16-Dec-2023 02:06:02,3.11633088588673
217010.525,-0.298383985315842,Canute,1000Lux1,16-Dec-2023 02:11:02,3.11978587962963
264929.19,-0.282340936333723,Canute,1000Lux1,16-Dec-2023 02:16:02,3.12325810185185
984314.28,-0.0414926106160509,Canute,1000Lux1,16-Dec-2023 02:21:02,3.12673032407407
117985.95,-0.33153716492046,Canute,1000Lux1,16-Dec-2023 02:26:02,3.1302025462963
75178.335,-0.345869047168279,Canute,1000Lux1,16-Dec-2023 02:31:02,3.13367476851852
832619.407694904,-0.0922796737933524,Canute,1000Lux1,16-Dec-2023 02:36:02,3.13714662160473
2355919.84,0.417717494323781,Canute,1000Lux1,16-Dec-2023 02:41:02,3.14061921296297
1266390.52,0.0529458077958963,Canute,1000Lux1,16-Dec-2023 02:46:02,3.14409143518519
3326090.545,0.742528215601843,Canute,1000Lux1,16-Dec-2023 02:51:02,3.14756365740741
92345.36,-0.340121570210141,Canute,1000Lux1,16-Dec-2023 02:56:02,3.15103587962963
376745.705645161,-0.244905047051224,Canute,1000Lux1,16-Dec-2023 03:01:02,3.15449421762992
2919796.12337011,0.606501861207997,Canute,1000Lux1,16-Dec-2023 03:06:02,3.15798556162314
411478.88,-0.23327646730095,Canute,1000Lux1,16-Dec-2023 03:11:02,3.1614525462963
63869.68,-0.349655156528523,Canute,1000Lux1,16-Dec-2023 03:16:02,3.16492476851852
52255.62,-0.353543514717576,Canute,1000Lux1,16-Dec-2023 03:21:02,3.16839699074074
16223.7093461143,-0.365606908126796,Canute,1000Lux1,16-Dec-2023 03:26:02,3.17190512983884
88336.505,-0.341463724819982,Canute,1000Lux1,16-Dec-2023 03:31:02,3.17534143518519
171463.87,-0.313632891293016,Canute,1000Lux1,16-Dec-2023 03:36:02,3.17881365740741
435442.42,-0.225253534149432,Canute,1000Lux1,16-Dec-2023 03:41:02,3.18228587962963
676019.535,-0.144708918811717,Canute,1000Lux1,16-Dec-2023 03:46:02,3.18575810185185
2541855.385,0.47996824892957,Canute,1000Lux1,16-Dec-2023 03:51:02,3.18923032407407
240484.21,-0.290525054390996,Canute,1000Lux1,16-Dec-2023 03:56:02,3.1927025462963
28123.1634712412,-0.361623000699703,Canute,1000Lux1,16-Dec-2023 04:01:02,3.19616094620099
15850.205,-0.365731956446063,Canute,1000Lux1,16-Dec-2023 04:06:02,3.19964699459876
68453.135,-0.348120627278337,Canute,1000Lux1,16-Dec-2023 04:11:02,3.20311921296296
40138.4110671937,-0.357600325908698,Canute,1000Lux1,16-Dec-2023 04:16:02,3.20638622639438
270507.88856305,-0.280473202032205,Canute,1000Lux1,16-Dec-2023 05:01:02,3.2393803288259
124648.845,-0.329306444368297,Canute,1000Lux1,16-Dec-2023 05:06:02,3.24131365740741
93133.055,-0.339857851897705,Canute,1000Lux1,16-Dec-2023 05:11:02,3.24478587962963
119664.615,-0.330975152084344,Canute,1000Lux1,16-Dec-2023 05:16:02,3.24825810185185
400659.91,-0.236898631350096,Canute,1000Lux1,16-Dec-2023 05:21:02,3.25173032407407
2430920.185,0.44282742191694,Canute,1000Lux1,16-Dec-2023 05:26:02,3.2552025462963
2150485.635,0.348938637203749,Canute,1000Lux1,16-Dec-2023 05:31:02,3.25867476851852
1052695.42,-0.0185987762725206,Canute,1000Lux1,16-Dec-2023 05:36:02,3.26214699074074
239928.82,-0.290710997571471,Canute,1000Lux1,16-Dec-2023 05:41:02,3.26561921296296
762724.975,-0.115680154739592,Canute,1000Lux1,16-Dec-2023 05:46:02,3.26909143518519
79338.15,-0.344476351528666,Canute,1000Lux1,16-Dec-2023 05:51:02,3.27256365740741
192828.705,-0.306479998064461,Canute,1000Lux1,16-Dec-2023 05:56:02,3.27603587962963
228996.114488349,-0.294371239984954,Canute,1000Lux1,16-Dec-2023 06:01:02,3.27949337920747
236248.575,-0.291943134376642,Canute,1000Lux1,16-Dec-2023 06:06:02,3.2829803279321
201849.16,-0.303459972331148,Canute,1000Lux1,16-Dec-2023 06:11:02,3.2864525462963
197312.71,-0.304978764425104,Canute,1000Lux1,16-Dec-2023 06:16:02,3.28992476851852
21409.63,-0.363870674885164,Canute,1000Lux1,16-Dec-2023 06:21:02,3.29339699074074
89590.765,-0.341043801714522,Canute,1000Lux1,16-Dec-2023 06:26:02,3.29686921296296
36876.145,-0.358692524414409,Canute,1000Lux1,16-Dec-2023 06:31:02,3.30034143518519
41948.2420403971,-0.356994399033388,Canute,1000Lux1,16-Dec-2023 06:36:02,3.30381054100575
1461518.815,0.118274272069314,Canute,1000Lux1,16-Dec-2023 06:41:02,3.30728587962963
2345974.755,0.414387904783122,Canute,1000Lux1,16-Dec-2023 06:46:02,3.31075810185185
3483455.635,0.795213653456707,Canute,1000Lux1,16-Dec-2023 06:51:02,3.31423032407408
2114348.055,0.336839865962204,Canute,1000Lux1,16-Dec-2023 06:56:02,3.3177025462963
3592487.01213347,0.831717085343637,Canute,1000Lux1,16-Dec-2023 07:01:02,3.3211646007315
226156.61,-0.295321898973295,Canute,1000Lux1,16-Dec-2023 07:06:02,3.32464699074074
1080613.755,-0.0092517876637141,Canute,1000Lux1,16-Dec-2023 07:11:02,3.32811921296296
285442.155,-0.275473247046814,Canute,1000Lux1,16-Dec-2023 07:16:02,3.33159143518519
218079.23,-0.298026185559475,Canute,1000Lux1,16-Dec-2023 07:21:02,3.33506365740741
1647677.10777626,0.180599602072501,Canute,1000Lux1,16-Dec-2023 07:26:02,3.33857466777828
170611.915,-0.313918123692448,Canute,1000Lux1,16-Dec-2023 07:31:02,3.34200810185185
143731.855,-0.322917500432645,Canute,1000Lux1,16-Dec-2023 07:36:02,3.34548032407407
52154.555,-0.353577351026359,Canute,1000Lux1,16-Dec-2023 07:41:02,3.3489525462963
2265912.83,0.387583372887717,Canute,1000Lux1,16-Dec-2023 07:46:02,3.35242476851852
3143807.025,0.681500149815932,Canute,1000Lux1,16-Dec-2023 07:51:02,3.35589699074074
2964174.23,0.621359540118648,Canute,1000Lux1,16-Dec-2023 07:56:02,3.35936921296296
5629498.83411844,1.51370353962529,Canute,1000Lux1,16-Dec-2023 08:01:02,3.36283482254125
3831667.655,0.911794165309919,Canute,1000Lux1,16-Dec-2023 08:06:02,3.36631366126543
3021146.33,0.640433656455448,Canute,1000Lux1,16-Dec-2023 08:11:02,3.36978587962963
